0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254
0.2825324795034374,0.2598430755812067,0.2470570997630852,0.2400251991781932,0.22453930175586856,0.21952572303389295,0.18692125258700742,0.16036837975368234,0.1458730121964973,0.16089071030231428,0.19769528624465393,0.22631455928292388,0.2321661142035134,0.22107992709497704,0.20623442311649476,0.20298008578439508,0.18582528755665728,0.1712841273453476,0.15966847567579956,0.1465284641914868,0.1257673139120301,0.08846210829201206,0.04494833623070438,0.007016201529729926,0.0,0.036079075291332474,0.08416455848420101,0.13267662685612946,0.17763973021142898,0.21842982870542937,0.25478248948116367,0.29503940782851457,0.3339907946415077,0.37623632740300317,0.4230484831128365,0.4716020180488181,0.5201608376498741,0.5680658740246558,0.6104317809999997,0.6575772713522501,0.7061327617633879,0.7546476755169154,0.7929236924680774,0.7702428006303255,0.727810720830262,0.6796161904223599,0.6310569908659531,0.5824976191887694,0.53408040267319,0.49028266354856,0.44504767012215884,0.3965541291549395,0.35195061065725963,0.33629031513134655,0.36961120033472095,0.41069179570130965,0.39281504050456983,0.345593309980877,0.30326568885952954,0.2560591424004448,0.21057359222302297,0.1670110434874117,0.11956318174814817,0.08038050135398289,0.051190911783563164,0.030417712486727533,0.01896740897459903,0.02308735506968196,0.036138579664565906,0.06250886286873425,0.09118582317485457,0.11872171259375319,0.1410634503559327,0.1651142337941529,0.1854020405472494,0.20580644795706338,0.20976658628575717,0.20110600916568133,0.20952566045388732,0.21999126877887387,0.22208778916815675,0.22979975744065362,0.23637600550123872,0.23253530160631342,0.2510531208826494,0.2698172159190917,0.28270381512512177,0.2864074335551827,0.2905341909642263,0.28907037221471343,0.26189414217077545,0.22074706140672573,0.18289710828700345,0.1836842175827038,0.22104425084712997,0.2677396098021645,0.31002643876403524,0.3576928702106934,0.40623448408644447,0.4523316244782718,0.49536606681448325,0.5436631450656237,0.5922224218621253,0.6405500582876074,0.6838238336743405,0.7296550485498448,0.7781938320159782,0.826753203693162,0.8753125753703459,0.9238719470475301,0.9722052203463802,0.9999999999999998,0.963968817535428,0.9154761678323162,0.86691896895341,0.8194822861728897,0.7772413876645681,0.7295036069634817,0.6809454241177462,0.6323861730058795,0.5841729035788183,0.5413304098065663,0.4949650769507754,0.44789341366346225,0.4256548996515295,0.4535023924056778,0.5009926632719051,0.5314555076974872,0.500875993881631,0.4529440535136813,0.4101101678351893,0.36854354297235226,0.33101028851573866,0.2945933570424808,0.26664892436072307,0.24891632939424424,0.24270059884070228,0.23916384917674183,0.24883423217167167,0.2675028823218708,0.2900505039032628,0.3077556106273964,0.32883791418886754,0.3297943736314801,0.3085542899038245,0.28807821226378283,0.27422891773711067,0.27689835263039986,0.2725271971045202,0.26229403696841347,0.24354387045398806,0.23377380912647783,0.253368441029149,0.27550741030857284,0.28027182220664204,0.2774497018548947,0.2705131816777604,0.2592517300375541,0.22754683849772928,0.1874272588124728,0.1622479392981533,0.18595619376562778,0.232034899242896,0.27473702261386834,0.3212653945863573,0.36980551036741804,0.4163159595349524,0.4590586057683004,0.5072275058179081,0.5557815653885225,0.6028002229266911,0.6451935352671219,0.6931991457055624,0.7417576459748194,0.7897410550276944,0.8322014038605612,0.879174964436479,0.9273004675106031,0.9493696254184287,0.9095177974537132,0.8610582297726119,0.816596205302647,0.7720548082604624,0.7235726429131375,0.6750132712359547,0.6265681812485653,0.5825551071741919,0.5375558373239107,0.4890431897393259,0.4417298569253145,0.41738878498017984,0.44313239721865694,0.4901043100468965,0.5108202293652195,0.4704531971832411,0.42389753029004495,0.3814237476395905,0.338957580114954,0.3009822109182694,0.2688567547286993,0.24542622952441695,0.2334361452403051,0.23004579105146727,0.23572828621444186,0.25256533825000127,0.27337108104867247,0.29602166101522265,0.3140359286498684,0.33612666224981225,0.33747600236728914,0.3133207156262072,0.29180072162252757,0.2803125309365915,0.28441397619329134,0.28250715451174324,0.28730915848559113,0.28422988679498995,0.26383488071507966,0.24891315548651627,0.25591583946522656,0.26293012996313436,0.26706472798128456,0.2629844094472389,0.2535608618832441,0.23062711313180184,0.19322995310845759,0.15251218659640053,0.13782470278006098,0.16649881073530115,0.212512270476102,0.26105921494914464,0.3096185866263279,0.3581719224798676,0.405095290948541,0.44754948873616773,0.4955902637757088,0.5441118612940783,0.5893662288095896,0.6331463895709755,0.6815613307010999,0.7300505195046183,0.774694522436455,0.8190515841265689,0.867532702738486,0.9160116721214644,0.9506695546689536,0.9209973797580324,0.8726220360851631,0.8240632963701073,0.776154917242645,0.7338156890044873,0.6866470794734221,0.6380912923705921,0.5895387458709973,0.5450471209697523
